,warehouse_1,warehouse_2,warehouse_3,warehouse_4,warehouse_5,warehouse_6,warehouse_7,warehouse_8,warehouse_9,warehouse_10,warehouse_11,warehouse_12,warehouse_13
product_2712,1,1,4,1,23,0,0,0,181,24,156,1,0
product_2713,0,0,3,0,11,5,0,0,0,19,0,0,0
product_2714,0,0,0,0,0,1,0,0,4,2,2,0,0
product_2715,1,1,0,0,0,1,0,0,0,25,0,0,0
product_2716,40,0,37,46,13,66,0,0,0,0,58,1,0
product_2717,0,0,2,0,1,12,0,0,0,21,0,0,0
product_2718,0,0,0,54,0,66,0,0,0,0,0,0,0
product_2719,1,0,0,1,38,0,0,0,0,0,0,0,0
product_2720,0,0,0,0,87,0,0,0,0,0,25,0,0
product_2721,0,0,0,0,0,0,0,0,0,0,0,28,0
product_2722,1,0,19,1,25,4,0,0,32,1,74,1,0
product_2723,0,0,0,0,14,22,0,0,0,99,0,0,0
product_2724,0,0,0,0,0,0,0,0,17,0,0,0,0
product_2725,0,0,0,0,74,0,0,0,0,0,0,0,0
product_2726,0,0,0,0,0,36,0,1,0,0,0,0,0
product_2727,0,0,0,1,0,0,0,0,0,15,2,0,0
product_2728,0,0,6,1,27,1,0,0,0,4,0,0,0
product_2729,0,1,0,0,0,15,0,0,0,0,0,0,0
product_2730,0,0,11,0,3,2,0,0,0,13,17,0,0
product_2731,78,0,49,1,126,7,0,0,45,21,103,0,0
product_2732,0,0,0,0,0,9,0,0,0,0,0,0,0
product_2733,0,1,45,27,49,12,0,0,3,18,54,0,0
product_2734,1,1,0,1,0,57,0,0,0,62,1,1,0
product_2735,0,0,0,0,18,0,0,0,18,3,0,0,0
product_2736,0,0,0,0,21,0,0,0,0,0,0,0,0
product_2737,1,0,1,139,38,71,0,0,222,0,185,0,0
product_2738,0,0,0,0,0,47,0,0,0,0,0,0,0
product_2739,1,1,11,1,5,46,0,0,110,9,75,1,0
product_2740,0,0,0,0,0,0,0,0,44,0,0,0,0
product_2741,0,0,1,0,3,37,0,0,7,0,0,0,0
product_2742,0,18,128,132,48,46,0,0,0,12,0,0,0
product_2743,0,0,0,0,0,2,0,0,0,0,0,0,0
product_2744,0,1,0,0,0,2,0,0,2,1,21,0,0
product_2745,1,54,58,1,1,514,0,0,0,0,0,1,0
product_2746,0,1,10,0,15,2,0,0,6,18,18,0,0
product_2747,0,0,0,0,0,0,558,0,0,0,0,467,0
product_2748,4,1,0,29,0,36,0,33,182,1,2,0,0
product_2749,0,0,81,1,0,88,0,0,0,0,1,1,0
product_2750,0,0,1,0,0,9,0,0,0,0,0,0,0
product_2751,46,0,25,0,0,13,0,0,30,16,29,0,0
product_2752,13,0,3,0,20,0,0,0,43,2,0,0,0
product_2753,33,1,0,15,42,21,0,0,79,1,67,0,0
product_2754,0,0,0,0,0,0,0,14,0,0,0,0,1
product_2755,1,1,98,1,0,94,0,0,12,59,0,1,0
product_2756,0,97,112,1,105,0,0,0,269,0,18,0,0
product_2757,6,0,13,0,21,14,0,0,15,33,54,0,0
product_2758,0,1,55,487,564,81,0,0,0,1,380,1,0
product_2759,0,0,0,0,0,0,0,0,0,13,0,0,0
product_2760,46,18,0,36,52,0,0,0,66,7,55,1,0
product_2761,0,27,0,0,3,21,0,0,0,0,21,0,0
product_2762,0,0,0,0,0,92,0,0,0,69,0,0,0
product_2763,1,1,0,1,230,0,0,0,100,1,62,1,0
product_2764,0,0,0,16,0,0,0,0,0,0,0,0,0
product_2765,1,0,0,0,113,0,0,0,0,0,0,0,0
product_2766,0,1,4,0,3,4,0,0,6,8,5,0,0
product_2767,0,0,0,0,0,0,0,0,23,0,0,0,0
product_2768,203,0,0,1,1,0,0,0,1,0,1,1,0
product_2769,0,0,0,0,0,8,0,0,0,0,0,0,0
product_2770,0,1,0,0,67,0,0,0,0,0,0,0,0
product_2771,0,0,0,0,0,0,0,0,17,0,17,0,0
product_2772,1,0,0,0,0,0,0,0,0,22,15,0,0
product_2773,0,0,0,0,0,101,0,0,0,0,0,0,0
product_2774,0,0,0,1,0,4,0,0,4,0,0,0,0
product_2775,1,0,1,0,271,3,0,0,72,1,0,1,0
product_2776,0,0,0,0,0,0,0,0,0,0,0,1340,1055
product_2777,0,1,5,1,6,5,0,0,64,2,18,1,0
product_2778,0,0,1,0,1,7,0,0,0,0,0,0,0
product_2779,0,0,14,0,1,0,0,0,0,0,0,0,0
product_2780,0,0,0,0,0,0,0,0,0,16,0,0,0
product_2781,0,0,0,1,0,0,0,0,0,9,0,0,0
product_2782,18,17,105,0,53,73,0,0,71,55,67,0,0
product_2783,0,0,66,0,51,65,0,0,0,186,0,0,0
product_2784,0,0,0,34,0,0,0,0,0,28,0,0,0
product_2785,1,0,2,0,1,0,0,0,0,0,0,0,0
product_2786,1,1,75,0,0,159,0,0,1,0,50,1,0
product_2787,0,0,47,0,0,8,0,0,0,0,3,0,0
product_2788,1,0,328,1,340,1,0,0,0,61,1,1,0
product_2789,0,0,0,0,5,0,0,0,0,0,0,0,0
product_2790,60,0,0,0,7,8,0,0,0,152,6,0,0
product_2791,1,0,0,0,3,0,0,0,6,0,0,0,0
product_2792,0,0,31,0,0,37,0,0,0,0,41,0,0
product_2793,0,0,0,0,1,1,0,0,0,0,0,0,0
product_2794,0,0,0,0,0,0,0,0,0,13,0,0,0
product_2795,0,0,10,1,0,17,0,0,14,2,16,0,0
product_2796,0,0,0,0,103,0,0,0,0,0,0,0,0
product_2797,0,1,0,91,1,0,0,0,0,56,0,0,0
product_2798,1,0,0,0,0,0,0,0,4,3,0,0,0
product_2799,0,1,0,0,0,4,0,0,0,0,0,0,0
product_2800,0,0,0,0,1,18,0,0,1,0,0,0,0
product_2801,0,19,0,0,15,0,0,0,0,0,1,0,0
product_2802,0,6,144,0,0,7,0,0,0,8,0,0,0
product_2803,0,0,0,0,0,29,0,0,0,0,0,0,0
product_2804,0,0,0,0,59,0,0,0,0,0,0,0,0
product_2805,0,0,69,0,27,21,0,0,0,20,36,0,0
product_2806,0,0,1,0,22,0,0,0,16,0,4,0,0
product_2807,150,0,60,0,2,20,0,0,39,31,245,1,0
product_2808,0,0,0,0,640,0,0,0,0,0,0,0,0
product_2809,0,1,57,0,0,2,0,0,0,0,38,0,0
product_2810,0,0,9,1,0,0,0,0,0,0,0,0,0
product_2811,0,0,0,0,7,0,0,0,24,0,0,0,0
product_2812,0,0,0,0,27,32,0,0,0,61,0,1,0
product_2813,1,1,42,0,7,41,0,0,25,35,100,0,0
product_2814,0,0,1,0,2,2,0,0,0,21,4,0,0
product_2815,0,0,0,3,0,0,0,0,0,0,0,8,0
product_2816,1,1,121,0,1,0,0,0,26,1,0,0,0
product_2817,40,1,111,0,64,144,0,0,0,36,0,0,0
product_2818,0,0,0,0,2,1,0,0,4,7,0,0,0
product_2819,0,0,0,0,2,0,0,0,3,1,0,0,0
product_2820,31,32,80,31,41,19,0,0,35,43,102,0,0
product_2821,0,6,0,0,0,0,0,0,0,2,0,90,0
product_2822,0,0,0,0,0,0,0,0,33,0,0,0,0
product_2823,0,0,0,34,0,37,0,0,0,0,33,0,0
product_2824,52,1,38,0,5,26,0,0,7,14,78,0,0
product_2825,0,0,0,1,54,0,0,0,47,4,44,1,0
product_2826,91,10,48,1,60,7,0,0,11,79,1,1,0
product_2827,23,0,0,0,115,32,0,0,0,48,0,0,0
product_2828,0,0,0,0,14,0,0,0,0,23,0,0,0
product_2829,0,0,0,0,0,3,0,0,0,0,0,0,0
product_2830,0,0,3,0,0,2,0,0,0,0,0,0,0
product_2831,0,0,0,0,0,73,0,0,15,15,1,0,0
product_2832,1,0,0,1,54,0,0,0,0,0,78,1,0
product_2833,0,0,33,32,39,1,0,0,13,3,7,0,0
product_2834,0,1,1,1,31,0,0,0,0,3,8,0,0
product_2835,0,0,0,0,0,27,0,0,0,0,0,0,0
product_2836,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2837,0,0,0,0,0,5,0,0,0,0,0,0,0
product_2838,0,0,7,0,0,0,0,0,52,3,1,0,0
product_2839,0,0,0,12,0,0,0,0,0,0,0,0,0
product_2840,0,0,0,0,0,15,0,0,0,0,0,0,0
product_2841,1,1,0,0,0,23,0,0,0,30,1,0,0
product_2842,0,1,17,1,57,0,0,0,1,5,134,0,0
product_2843,0,0,20,0,15,15,0,0,6,0,17,0,0
product_2844,37,0,0,1,5,18,0,0,24,0,50,0,0
product_2845,0,0,0,6,0,0,0,0,0,0,0,0,0
product_2846,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2847,0,0,30,0,0,1,0,0,0,159,3,0,0
product_2848,0,0,0,0,23,0,0,0,1,0,33,0,0
product_2849,0,0,0,0,0,0,0,6,0,0,0,38,0
product_2850,0,0,16,0,0,14,0,0,3,0,42,0,0
product_2851,0,0,0,0,0,25,0,0,0,0,0,0,0
product_2852,0,0,13,1,1,5,0,0,0,0,0,0,0
product_2853,0,0,9,0,3,9,0,0,10,14,0,0,0
product_2854,44,1,34,17,31,0,0,0,0,0,9,0,0
product_2855,1,1,21,1,0,79,0,0,223,35,30,1,0
product_2856,15,3,0,45,14,61,0,0,26,0,91,0,0
product_2857,0,0,0,0,14,0,0,0,0,0,0,0,0
product_2858,19,1,0,48,8,0,0,0,0,0,13,99,0
product_2859,0,0,0,0,1,2,0,0,0,0,0,0,0
product_2860,0,0,0,0,0,4,0,0,0,0,0,0,0
product_2861,0,0,17,0,0,21,0,0,8,15,0,0,0
product_2862,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2863,0,0,0,0,0,0,0,0,0,30,1,0,0
product_2864,1,1,77,0,0,42,0,0,102,0,65,0,0
product_2865,0,0,0,0,0,9,0,0,0,0,1,0,0
product_2866,0,0,0,0,0,70,0,0,0,0,0,0,0
product_2867,0,0,0,0,185,56,0,0,0,0,35,0,0
product_2868,20,0,27,0,20,23,0,0,10,0,25,0,0
product_2869,0,0,0,4,0,67,0,0,0,7,0,0,0
product_2870,0,0,0,0,0,0,0,0,2,19,0,0,0
product_2871,0,0,0,0,0,0,0,0,23,0,0,0,0
product_2872,0,0,5,0,12,0,0,0,17,0,1,0,0
product_2873,0,1,0,0,1,1,0,0,563,1,3,1,0
product_2874,0,0,1,0,11,0,0,0,0,0,14,0,0
product_2875,0,0,0,0,0,1,0,0,1,0,1,0,0
product_2876,0,0,0,0,0,0,0,0,0,23,0,0,0
product_2877,80,3,6,0,28,14,0,0,23,57,7,0,0
product_2878,0,0,8,0,0,9,0,0,0,0,0,0,0
product_2879,0,0,8,0,0,7,0,0,0,0,7,0,0
product_2880,0,0,24,0,195,62,0,0,0,40,77,0,0
product_2881,0,0,0,0,0,82,0,0,2,0,0,0,0
product_2882,0,0,0,0,0,1,0,0,0,0,0,0,0
product_2883,0,0,0,0,19,0,0,0,0,0,0,0,0
product_2884,40,0,16,0,16,19,0,0,35,0,17,0,0
product_2885,0,0,54,0,36,48,0,0,0,0,60,0,0
product_2886,0,0,0,0,0,0,0,0,0,0,0,29,0
product_2887,50,0,42,0,0,1,0,0,24,16,43,0,0
product_2888,0,0,16,0,1,0,0,0,0,1,5,0,0
product_2889,0,0,12,0,5,4,0,0,0,0,0,0,0
product_2890,0,0,3,0,0,1,0,0,0,0,6,0,0
product_2891,0,0,52,0,0,0,0,0,39,0,0,0,0
product_2892,0,0,0,0,16,1,0,0,6,1,19,0,0
product_2893,0,0,1,2,0,0,0,0,19,0,0,0,0
product_2894,0,0,369,0,9,0,0,0,0,0,0,0,0
product_2895,0,0,0,0,16,0,0,0,6,7,1,0,0
product_2896,0,0,2,0,238,0,0,0,0,0,2,0,0
product_2897,0,0,32,0,4,13,0,0,32,6,5,0,0
product_2898,5,0,34,1,32,24,0,0,45,1,26,0,0
product_2899,0,0,35,63,9,9,0,0,0,0,9,0,0
product_2900,0,0,40,0,19,30,0,0,43,0,64,0,0
product_2901,0,0,0,0,0,0,0,0,0,4,0,0,0
product_2902,28,0,0,0,6,0,0,0,0,16,7,0,0
product_2903,0,0,107,0,0,24,0,0,0,72,1,0,0
